MG,Coronel Pacheco,-43.26639,-21.58855,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3119609
MG,Cordislândia,-45.70141,-21.79355,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3119005
PA,Cacimbas,-37.05832,-7.21149,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2503555
PA,Várzea,-36.99232,-6.77248,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2517100
PA,Iretama,-52.10646,-24.42454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4110805
ES,Alegre,-41.53337,-20.76455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3200201
PI,Monsenhor Gil,-42.60836,-5.56447,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2206407
GO,Santo Antônio do Descoberto,-48.25541,-15.94052,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5219753
PA,Santa Maria das Barreiras,-49.72241,-8.85548,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1506583
PA,Centenário do Sul,-51.59545,-22.82153,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4105102
BA,Cachoeira,-38.95634,-12.61852,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2904902
RS,Roca Sales,-51.86848,-29.28455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4315800
BA,Nazaré,-39.01434,-13.03552,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2922508
MG,São João del Rei,-44.2624,-21.13655,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3162500
BA,Uibaí,-42.13336,-11.33751,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2932408
AM,Rio Preto da Eva,-59.70046,-2.69945,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1303569
PA,Porto Barreiro,-52.40847,-25.54754,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4120150
CE,Palmácia,-38.84633,-4.15046,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2310100
PA,Uiraúna,-38.41233,-6.51848,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2516904
BA,Nilo Peçanha,-39.10734,-13.59952,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2922607
GO,Corumbaíba,-48.56242,-18.14253,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5205901
SC,Águas de Chapecó,-52.98748,-27.07054,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4200507
MG,Ipuiúna,-46.19041,-22.09955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3131505
PI,Patos do Piauí,-41.24435,-7.66849,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2207777
MG,Divino das Laranjeiras,-41.48037,-18.77854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3122108
RS,Ibiraiaras,-51.63648,-28.37055,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4309902
AM,Beruri,-61.37347,-3.89845,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1300631
PA,Augusto Corrêa,-46.64539,-1.02244,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1500909
TO,Conceição do Tocantins,-47.2984,-12.2195,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1705607
RS,Pedras Altas,-53.58451,-31.73354,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4314175
MG,Brumadinho,-44.20039,-20.14354,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3109006
MG,Campo do Meio,-45.83041,-21.10754,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3111309
GO,Aragarças,-52.25144,-15.89851,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5201702
RS,Alpestre,-53.03548,-27.24954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4300505
RS,Alegria,-54.05749,-27.82754,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4300455
PI,Porto,-42.71036,-3.89346,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2208502
PI,Cajueiro da Praia,-41.33635,-2.92845,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2202083
PA,Porecatu,-51.37945,-22.75653,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4120002
CE,Chaval,-41.24435,-3.03446,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2303907
MG,Desterro do Melo,-43.51839,-21.14755,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3121506
SC,Orleans,-49.29146,-28.35955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4211702
MG,Cipotânea,-43.36639,-20.90555,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3116308
PA,Santa Mariana,-50.51945,-23.15154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4123907
MG,São Vicente de Minas,-44.4444,-21.71355,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3165305
SP,Santa Cruz da Esperança,-47.43042,-21.29154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3546256
MA,Miranda do Norte,-44.58437,-3.56946,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2106755
RS,Nova Petrópolis,-51.11448,-29.37655,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4313201
MA,Presidente Vargas,-44.02437,-3.40746,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2109304
BA,Jussiape,-41.59336,-13.51752,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2918605
RS,Santa Clara do Sul,-52.08848,-29.46955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4316758
TO,Fátima,-48.90741,-10.76149,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1707553
AM,Atalaia do Norte,-70.19251,-4.37245,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1300201
SP,Bom Jesus dos Perdões,-46.46542,-23.13555,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3507100
RS,Coxilha,-52.29648,-28.12754,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4305975
MG,Uberaba,-47.93242,-19.74853,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3170107
SC,Chapadão do Lageado,-49.55446,-27.59155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4204194
RS,Marques de Souza,-52.09348,-29.32855,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4312054
CE,Camocim,-40.84135,-2.90245,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2302602
RS,Quatro Irmãos,-52.43948,-27.82154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4315313
PA,Quatro Pontes,-53.97748,-24.57553,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4120853
CE,Pacajus,-38.46133,-4.17346,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2309607
BA,Jequié,-40.08435,-13.85852,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2918001
BA,Sebastião Laranjeiras,-42.94037,-14.57352,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2930006
MA,Lajeado Novo,-47.03539,-6.18947,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2105989
MG,Juvenília,-44.16038,-14.26352,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3136959
MG,São José da Safira,-42.14337,-18.32454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3163003
MG,Santo Antônio do Rio Abaixo,-43.25438,-19.22854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3160504
MA,Bom Jesus das Selvas,-46.76539,-4.42046,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2102036
MG,Lavras,-45.0004,-21.24555,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3138203
PA,Tibagi,-50.41445,-24.50954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4127502
BA,Rio do Antônio,-42.07637,-14.41152,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2926806
BA,Mairi,-40.14935,-11.71151,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2920106
RO,Alta Floresta d&apos,Oeste,-61.99649,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1100015
BA,Iguaí,-40.08935,-14.75653,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2913507
SP,Arapeí,-44.4484,-22.67455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3503158
MG,Estrela do Indaiá,-45.7884,-19.52254,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3124708
GO,Nova Roma,-46.8804,-13.74251,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5214903
PA,Inajá,-52.19846,-22.74953,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4110300
BA,Gandu,-39.48734,-13.74452,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2911204
SP,Jaguariúna,-46.98642,-22.70655,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3524709
CE,Barroquinha,-41.13735,-3.01946,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2302057
BA,Piraí do Norte,-39.37934,-13.76252,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2924678
MG,Paraisópolis,-45.78041,-22.55455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3147303
MG,Lagoa Dourada,-44.07839,-20.91455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3137403
MG,Carvalhópolis,-45.84141,-21.77855,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3114709
RS,Bagé,-54.10751,-31.33154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4301602
SP,Guaíra,-48.31142,-20.31854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3517406
PA,Paraíso do Norte,-52.60246,-23.28153,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4118006
MG,Guarará,-43.03839,-21.73255,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3128501
RS,Nova Boa Vista,-52.97948,-27.99454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4312955
SP,Vista Alegre do Alto,-48.62943,-21.17154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3556909
GO,Avelinópolis,-49.75842,-16.46652,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5202809
AM,São Paulo de Olivença,-68.87351,-3.37845,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1303908
RR,Mucajaí,-60.90047,2.42958,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1400308
GO,Acreúna,-50.37743,-17.39652,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5200134
RS,Capivari do Sul,-50.51548,-30.14555,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4304671
PA,Bayeux,-34.9323,-7.12549,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2501807
RJ,Bom Jesus do Itabapoana,-41.68038,-21.13455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3300605
AM,Codajás,-62.05748,-3.83745,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1301308
SP,Capela do Alto,-47.73543,-23.47155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3510302
MT,Rondolândia,-49.50441,-10.87149,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5107578
PA,Lobato,-51.95146,-23.00853,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4113601
SP,Taquarivaí,-48.69344,-23.92455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3553856
MG,Coronel Fabriciano,-42.62938,-19.51954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3119401
SC,Calmon,-51.09746,-26.60054,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4203154
SP,Itapetininga,-48.05343,-23.59255,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3522307
PA,Abatiá,-50.31345,-23.30454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4100103
PI,Eliseu Martins,-43.66437,-8.09749,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2203602
BA,Camaçari,-38.32433,-12.69852,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2905701
RS,Toropi,-54.2285,-29.47854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4321493
SP,Tupã,-50.51444,-21.93553,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3555000
SE,Telha,-36.88432,-10.20851,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2807303
SC,Capinzal,-51.61247,-27.34454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4203907
BA,Santa Luzia,-39.33435,-15.42953,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2928059
ES,Sooretama,-40.09836,-19.19755,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3205010
SC,Papanduva,-50.14446,-26.37055,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4212205
RS,Guaporé,-51.89048,-28.84655,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4309407
RS,Restinga Seca,-53.37549,-29.81354,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4315503
PE,Lajedo,-36.32031,-8.6645,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2608800
SP,Lourdes,-50.22444,-20.96753,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3527256
SP,Alto Alegre,-50.16444,-21.58153,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3501103
MG,Santana do Jacaré,-45.1314,-20.89854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3158805
BA,Santa Rita de Cássia,-44.51938,-11.0095,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2928406
PE,Vertentes,-35.98831,-7.90349,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2616209
GO,Campo Alegre de Goiás,-47.78241,-17.63953,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5204805
SP,Jaci,-49.57043,-20.88253,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3524501
ES,Santa Maria de Jetibá,-40.74637,-20.04155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3204559
TO,Sítio Novo do Tocantins,-47.63839,-5.60147,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1720804
MG,Montezuma,-42.49737,-15.17253,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3143450
SC,Ibiam,-51.23747,-27.18154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4206751
SC,Balneário Arroio do Silva,-49.41346,-28.98455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4201950
MG,São Bento Abade,-45.0764,-21.58255,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3160801
PI,Itainópolis,-41.47835,-7.44748,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2205003
PI,Uruçuí,-44.55637,-7.22948,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2211209
MS,Cassilândia,-51.73444,-19.11352,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5002902
PA,Bagre,-50.16441,-1.90045,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1501105
SP,Vera Cruz,-49.81944,-22.22054,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3556602
RJ,Itaperuna,-41.88838,-21.20555,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3302205
MG,Tarumirim,-42.00737,-19.28155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3168408
RS,Eugênio de Castro,-54.14949,-28.52554,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4307831
PA,Nova Aliança do Ivaí,-52.60246,-23.17753,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4116505
BA,Floresta Azul,-39.66035,-14.86053,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2911006
SP,Chavantes,-49.70944,-23.03954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3557204
SP,Potim,-45.25141,-22.84355,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3540754
MG,Arinos,-46.1064,-15.91752,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3104502
RS,Cacequi,-54.8255,-29.88454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4302907
RJ,São José de Ubá,-41.94338,-21.35855,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3305133
MG,Carlos Chagas,-40.76636,-17.70354,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3113701
MG,Minas Novas,-42.59037,-17.21953,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3141801
SP,Elisiário,-49.11243,-21.16654,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3514924
SP,Lupércio,-49.81744,-22.41554,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3527801
RS,Itaqui,-56.55351,-29.12553,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4310603
RS,Piratini,-53.1045,-31.44854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4314605
RN,Bodó,-36.41331,-5.98848,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2401651
PA,Jericó,-37.80932,-6.55448,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2507408
CE,Solonópole,-39.00833,-5.73347,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2313005
PA,São João da Ponta,-47.92039,-0.85044,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1507466
AM,Maraã,-65.58149,-1.85644,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1302801
AL,Belo Monte,-37.28032,-9.8285,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2700904
MG,São Sebastião do Rio Preto,-43.17438,-19.29254,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3164803
GO,Carmo do Rio Verde,-49.70842,-15.35451,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5205000
PA,Lupionópolis,-51.65745,-22.75553,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4113809
MG,Bom Jesus do Galho,-42.31638,-19.82955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3107802
PE,Toritama,-36.05131,-7.99949,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2615409
PA,Peabiru,-52.34346,-23.91353,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4118808
MG,União de Minas,-50.33644,-19.53053,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3170438
MS,Alcinópolis,-53.70645,-18.32452,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5000252
SC,Irineópolis,-50.80046,-26.23954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4207908
SP,Joanópolis,-46.27642,-22.93055,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3525508
GO,Itaguaru,-49.63442,-15.75852,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5210604
MG,Perdões,-45.0914,-21.09155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3149903
MG,Conceição do Pará,-44.8974,-19.75354,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3117603
MA,Pio XII,-45.17038,-3.89446,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2108702
RS,Ivoti,-51.16148,-29.59155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4310801
PA,Concórdia do Pará,-47.9494,-1.99145,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1502756
MA,Maracaçumé,-45.95938,-2.04345,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2106326
PE,Camaragibe,-34.9813,-8.02249,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2603454
MG,Catuji,-41.51737,-17.31254,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3115458
BA,Mata de São João,-38.29933,-12.53052,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2921005
RJ,Rio Claro,-44.1364,-22.72355,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3304409
PI,Dom Expedito Lopes,-41.64135,-6.95948,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2203404
RS,São José do Ouro,-51.59447,-27.76954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4318606
MG,Couto de Magalhães de Minas,-43.47138,-18.07154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3120102
SP,Torre de Pedra,-48.19543,-23.24454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3554656
RN,São Francisco do Oeste,-38.15233,-5.97548,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2411908
SP,Nhandeara,-50.03844,-20.69453,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3532603
SP,Caieiras,-46.74142,-23.36455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3509007
RR,Amajari,-61.37147,3.65158,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1400027
PI,Pedro Laurentino,-42.28536,-8.06849,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2207934
SP,Pedranópolis,-50.11044,-20.24853,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3536901
SP,Vitória Brasil,-50.48444,-20.19753,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3556958
MG,Matias Barbosa,-43.31939,-21.86955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3140803
PI,Capitão Gervásio Oliveira,-41.82036,-8.49049,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2202455
RS,Victor Graeff,-52.74848,-28.56054,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4323200
PA,Ouro Verde do Oeste,-53.90348,-24.80553,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4117453
RR,Iracema,-61.04147,2.18158,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1400282
RS,Pantano Grande,-52.37449,-30.19155,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4313953
MA,Feira Nova do Maranhão,-46.68639,-6.96048,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2104073
PA,Mandaguari,-51.67146,-23.54854,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4114203
PI,Alegrete do Piauí,-40.85835,-7.24348,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2200277
MS,Juti,-54.60347,-22.86153,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=5005152
PI,São Gonçalo do Gurguéia,-45.30338,-10.0305,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2209757
SP,Santana de Parnaíba,-46.91842,-23.44455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3547304
RN,Apodi,-37.79932,-5.66447,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2401008
PI,Buriti dos Lopes,-41.86735,-3.17546,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2202000
PI,Gilbués,-45.34438,-9.83249,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2204402
TO,Dianópolis,-46.8214,-11.6285,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1707009
MG,Lagoa dos Patos,-44.58239,-16.98353,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3137304
MG,Nanuque,-40.35436,-17.83954,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3144300
TO,Marianópolis do Tocantins,-49.65441,-9.79649,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=1712504
SP,Santa Cruz da Conceição,-47.45242,-22.14054,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3546207
MA,Araguanã,-45.66538,-2.95345,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2100873
MG,Rio Piracicaba,-43.17438,-19.92955,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3155702
SP,João Ramalho,-50.76845,-22.25053,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3525607
MG,Divinolândia de Minas,-42.59838,-18.80454,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3122207
AL,Jequiá da Praia,-36.02431,-10.0045,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2703759
BA,Maracás,-40.43135,-13.44152,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2920502
ES,Muniz Freire,-41.41337,-20.46455,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3203700
RJ,Japeri,-43.6534,-22.64355,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3302270
MG,Vargem Bonita,-46.36641,-20.32754,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=3170602
BA,Caraíbas,-41.33536,-14.60052,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2906899
PE,São José do Belmonte,-38.76033,-7.86149,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2613503
SE,Nossa Senhora de Lourdes,-37.05832,-10.0795,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=2804706
PA,Guaraniaçu,-52.87847,-25.10154,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4109302
RS,Linha Nova,-51.20148,-29.46855,http://www.sidra.ibge.gov.br/bda/territorio/infomun.asp?codmun=4311643
